scenario,mode,epsilon,seed,policy,packet,hop,from,to,residual_s,path_match,suspicious,malicious_sender
2,medium,10.0,43,DSDV,1001,4,n1,S,0.140,1,0,0
2,medium,10.0,44,AODV,1001,0,n5,n4,0.125,1,0,0
2,medium,10.0,44,AODV,1001,1,n4,n3,3.947,1,0,1
2,medium,10.0,44,AODV,1001,2,n3,n2,304.822,1,1,1
2,medium,10.0,44,AODV,1001,3,n2,n1,0.119,1,0,0
2,medium,10.0,44,AODV,1001,4,n1,S,0.119,1,0,0
2,medium,10.0,44,OLSR,1001,0,n5,n4,0.125,1,0,0
2,medium,10.0,44,OLSR,1001,1,n4,n3,3.947,1,0,1
2,medium,10.0,44,OLSR,1001,2,n3,n2,304.822,1,1,1
2,medium,10.0,44,OLSR,1001,3,n2,n1,0.119,1,0,0
2,medium,10.0,44,OLSR,1001,4,n1,S,0.119,1,0,0
2,medium,10.0,44,DSR,1001,0,n5,n4,0.125,1,0,0
2,medium,10.0,44,DSR,1001,1,n4,n3,3.947,1,0,1
2,medium,10.0,44,DSR,1001,2,n3,n2,304.822,1,1,1
2,medium,10.0,44,DSR,1001,3,n2,n1,0.119,1,0,0
2,medium,10.0,44,DSR,1001,4,n1,S,0.119,1,0,0
2,medium,10.0,44,DSDV,1001,0,n5,n4,0.125,1,0,0
2,medium,10.0,44,DSDV,1001,1,n4,n3,3.947,1,0,1
2,medium,10.0,44,DSDV,1001,2,n3,n2,304.822,1,1,1
2,medium,10.0,44,DSDV,1001,3,n2,n1,0.119,1,0,0
2,medium,10.0,44,DSDV,1001,4,n1,S,0.119,1,0,0
3,low,0.25,37,AODV,1001,0,n1,n3,0.142,1,0,0
3,low,0.25,37,AODV,1001,1,n3,n5,63.610,1,1,1
3,low,0.25,37,AODV,1001,2,n5,n7,3.942,1,1,1
3,low,0.25,37,AODV,1001,3,n7,n8,0.128,1,0,0
3,low,0.25,37,AODV,1001,4,n8,n9,0.105,1,0,0
3,low,0.25,37,AODV,1001,5,n9,n11,0.105,1,0,0
3,low,0.25,37,AODV,1001,6,n11,n13,0.149,1,0,0
3,low,0.25,37,AODV,1001,7,n13,n15,0.163,1,0,0
3,low,0.25,37,AODV,1001,8,n15,S,0.065,1,0,0
3,low,0.25,37,OLSR,1001,0,n1,n3,0.142,1,0,0
3,low,0.25,37,OLSR,1001,1,n3,n5,63.610,1,1,1
3,low,0.25,37,OLSR,1001,2,n5,n7,3.942,1,1,1
3,low,0.25,37,OLSR,1001,3,n7,n8,0.128,1,0,0
3,low,0.25,37,OLSR,1001,4,n8,n9,0.105,1,0,0
3,low,0.25,37,OLSR,1001,5,n9,n11,0.105,1,0,0
3,low,0.25,37,OLSR,1001,6,n11,n13,0.149,1,0,0
3,low,0.25,37,OLSR,1001,7,n13,n15,0.163,1,0,0
3,low,0.25,37,OLSR,1001,8,n15,S,0.065,1,0,0
3,low,0.25,37,DSR,1001,0,n1,n3,0.142,1,0,0
3,low,0.25,37,DSR,1001,1,n3,n5,63.610,1,1,1
3,low,0.25,37,DSR,1001,2,n5,n7,3.942,1,1,1
3,low,0.25,37,DSR,1001,3,n7,n8,0.128,1,0,0
3,low,0.25,37,DSR,1001,4,n8,n9,0.105,1,0,0
3,low,0.25,37,DSR,1001,5,n9,n11,0.105,1,0,0
3,low,0.25,37,DSR,1001,6,n11,n13,0.149,1,0,0
3,low,0.25,37,DSR,1001,7,n13,n15,0.163,1,0,0
3,low,0.25,37,DSR,1001,8,n15,S,0.065,1,0,0
3,low,0.25,37,DSDV,1001,0,n1,n3,0.142,1,0,0
3,low,0.25,37,DSDV,1001,1,n3,n5,63.610,1,1,1
3,low,0.25,37,DSDV,1001,2,n5,n7,3.942,1,1,1
3,low,0.25,37,DSDV,1001,3,n7,n8,0.128,1,0,0
3,low,0.25,37,DSDV,1001,4,n8,n9,0.105,1,0,0
3,low,0.25,37,DSDV,1001,5,n9,n11,0.105,1,0,0
3,low,0.25,37,DSDV,1001,6,n11,n13,0.149,1,0,0
3,low,0.25,37,DSDV,1001,7,n13,n15,0.163,1,0,0
3,low,0.25,37,DSDV,1001,8,n15,S,0.065,1,0,0
3,low,0.25,38,AODV,1001,0,n1,n3,0.176,1,0,0
3,low,0.25,38,AODV,1001,1,n3,n5,3.093,1,1,1
3,low,0.25,38,AODV,1001,2,n5,n7,4.132,1,1,1
3,low,0.25,38,AODV,1001,3,n7,n8,0.122,1,0,0
3,low,0.25,38,AODV,1001,4,n8,n9,0.105,1,0,0
3,low,0.25,38,AODV,1001,5,n9,n11,0.071,1,0,0
3,low,0.25,38,AODV,1001,6,n11,n13,0.128,1,0,0
3,low,0.25,38,AODV,1001,7,n13,n15,0.123,1,0,0
3,low,0.25,38,AODV,1001,8,n15,S,0.178,1,0,0
3,low,0.25,38,OLSR,1001,0,n1,n3,0.176,1,0,0
3,low,0.25,38,OLSR,1001,1,n3,n5,3.093,1,1,1
3,low,0.25,38,OLSR,1001,2,n5,n7,4.132,1,1,1
3,low,0.25,38,OLSR,1001,3,n7,n8,0.122,1,0,0
3,low,0.25,38,OLSR,1001,4,n8,n9,0.105,1,0,0
3,low,0.25,38,OLSR,1001,5,n9,n11,0.071,1,0,0
3,low,0.25,38,OLSR,1001,6,n11,n13,0.128,1,0,0
3,low,0.25,38,OLSR,1001,7,n13,n15,0.123,1,0,0
3,low,0.25,38,OLSR,1001,8,n15,S,0.178,1,0,0
3,low,0.25,38,DSR,1001,0,n1,n3,0.176,1,0,0
3,low,0.25,38,DSR,1001,1,n3,n5,3.093,1,1,1
3,low,0.25,38,DSR,1001,2,n5,n7,4.132,1,1,1
3,low,0.25,38,DSR,1001,3,n7,n8,0.122,1,0,0
3,low,0.25,38,DSR,1001,4,n8,n9,0.105,1,0,0
3,low,0.25,38,DSR,1001,5,n9,n11,0.071,1,0,0
3,low,0.25,38,DSR,1001,6,n11,n13,0.128,1,0,0
3,low,0.25,38,DSR,1001,7,n13,n15,0.123,1,0,0
3,low,0.25,38,DSR,1001,8,n15,S,0.178,1,0,0
3,low,0.25,38,DSDV,1001,0,n1,n3,0.176,1,0,0
3,low,0.25,38,DSDV,1001,1,n3,n5,3.093,1,1,1
3,low,0.25,38,DSDV,1001,2,n5,n7,4.132,1,1,1
3,low,0.25,38,DSDV,1001,3,n7,n8,0.122,1,0,0
3,low,0.25,38,DSDV,1001,4,n8,n9,0.105,1,0,0
3,low,0.25,38,DSDV,1001,5,n9,n11,0.071,1,0,0
3,low,0.25,38,DSDV,1001,6,n11,n13,0.128,1,0,0
3,low,0.25,38,DSDV,1001,7,n13,n15,0.123,1,0,0
3,low,0.25,38,DSDV,1001,8,n15,S,0.178,1,0,0
3,low,0.25,39,AODV,1001,0,n1,n3,0.062,1,0,0
3,low,0.25,39,AODV,1001,1,n3,n5,2.242,1,1,1
3,low,0.25,39,AODV,1001,2,n5,n7,4.303,1,1,1
3,low,0.25,39,AODV,1001,3,n7,n8,0.053,1,0,0
3,low,0.25,39,AODV,1001,4,n8,n9,0.071,1,0,0
3,low,0.25,39,AODV,1001,5,n9,n11,0.105,1,0,0
3,low,0.25,39,AODV,1001,6,n11,n13,0.108,1,0,0
3,low,0.25,39,AODV,1001,7,n13,n15,0.074,1,0,0
3,low,0.25,39,AODV,1001,8,n15,S,0.101,1,0,0
3,low,0.25,39,OLSR,1001,0,n1,n3,0.062,1,0,0
3,low,0.25,39,OLSR,1001,1,n3,n5,2.242,1,1,1
3,low,0.25,39,OLSR,1001,2,n5,n7,4.303,1,1,1
3,low,0.25,39,OLSR,1001,3,n7,n8,0.053,1,0,0
3,low,0.25,39,OLSR,1001,4,n8,n9,0.071,1,0,0
3,low,0.25,39,OLSR,1001,5,n9,n11,0.105,1,0,0
3,low,0.25,39,OLSR,1001,6,n11,n13,0.108,1,0,0
3,low,0.25,39,OLSR,1001,7,n13,n15,0.074,1,0,0
3,low,0.25,39,OLSR,1001,8,n15,S,0.101,1,0,0
3,low,0.25,39,DSR,1001,0,n1,n3,0.062,1,0,0
3,low,0.25,39,DSR,1001,1,n3,n5,2.242,1,1,1
3,low,0.25,39,DSR,1001,2,n5,n7,4.303,1,1,1
3,low,0.25,39,DSR,1001,3,n7,n8,0.053,1,0,0
3,low,0.25,39,DSR,1001,4,n8,n9,0.071,1,0,0
3,low,0.25,39,DSR,1001,5,n9,n11,0.105,1,0,0
3,low,0.25,39,DSR,1001,6,n11,n13,0.108,1,0,0
3,low,0.25,39,DSR,1001,7,n13,n15,0.074,1,0,0
3,low,0.25,39,DSR,1001,8,n15,S,0.101,1,0,0
3,low,0.25,39,DSDV,1001,0,n1,n3,0.062,1,0,0
3,low,0.25,39,DSDV,1001,1,n3,n5,2.242,1,1,1
3,low,0.25,39,DSDV,1001,2,n5,n7,4.303,1,1,1
3,low,0.25,39,DSDV,1001,3,n7,n8,0.053,1,0,0
3,low,0.25,39,DSDV,1001,4,n8,n9,0.071,1,0,0
3,low,0.25,39,DSDV,1001,5,n9,n11,0.105,1,0,0
3,low,0.25,39,DSDV,1001,6,n11,n13,0.108,1,0,0
3,low,0.25,39,DSDV,1001,7,n13,n15,0.074,1,0,0
3,low,0.25,39,DSDV,1001,8,n15,S,0.101,1,0,0
3,low,0.25,40,AODV,1001,0,n1,n3,0.112,1,0,0
3,low,0.25,40,AODV,1001,1,n3,n5,123.223,1,1,1
3,low,0.25,40,AODV,1001,2,n5,n7,4.042,1,1,1
3,low,0.25,40,AODV,1001,3,n7,n8,0.124,1,0,0
3,low,0.25,40,AODV,1001,4,n8,n9,0.158,1,0,0
3,low,0.25,40,AODV,1001,5,n9,n11,0.089,1,0,0
3,low,0.25,40,AODV,1001,6,n11,n13,0.084,1,0,0
3,low,0.25,40,AODV,1001,7,n13,n15,0.127,1,0,0
3,low,0.25,40,AODV,1001,8,n15,S,0.177,1,0,0
3,low,0.25,40,OLSR,1001,0,n1,n3,0.112,1,0,0
3,low,0.25,40,OLSR,1001,1,n3,n5,123.223,1,1,1
3,low,0.25,40,OLSR,1001,2,n5,n7,4.042,1,1,1
3,low,0.25,40,OLSR,1001,3,n7,n8,0.124,1,0,0
3,low,0.25,40,OLSR,1001,4,n8,n9,0.158,1,0,0
3,low,0.25,40,OLSR,1001,5,n9,n11,0.089,1,0,0
3,low,0.25,40,OLSR,1001,6,n11,n13,0.084,1,0,0
3,low,0.25,40,OLSR,1001,7,n13,n15,0.127,1,0,0
3,low,0.25,40,OLSR,1001,8,n15,S,0.177,1,0,0
3,low,0.25,40,DSR,1001,0,n1,n3,0.112,1,0,0
3,low,0.25,40,DSR,1001,1,n3,n5,123.223,1,1,1
3,low,0.25,40,DSR,1001,2,n5,n7,4.042,1,1,1
3,low,0.25,40,DSR,1001,3,n7,n8,0.124,1,0,0
3,low,0.25,40,DSR,1001,4,n8,n9,0.158,1,0,0
3,low,0.25,40,DSR,1001,5,n9,n11,0.089,1,0,0
3,low,0.25,40,DSR,1001,6,n11,n13,0.084,1,0,0
3,low,0.25,40,DSR,1001,7,n13,n15,0.127,1,0,0
3,low,0.25,40,DSR,1001,8,n15,S,0.177,1,0,0
3,low,0.25,40,DSDV,1001,0,n1,n3,0.112,1,0,0
3,low,0.25,40,DSDV,1001,1,n3,n5,123.223,1,1,1
3,low,0.25,40,DSDV,1001,2,n5,n7,4.042,1,1,1
3,low,0.25,40,DSDV,1001,3,n7,n8,0.124,1,0,0
3,low,0.25,40,DSDV,1001,4,n8,n9,0.158,1,0,0
3,low,0.25,40,DSDV,1001,5,n9,n11,0.089,1,0,0
3,low,0.25,40,DSDV,1001,6,n11,n13,0.084,1,0,0
3,low,0.25,40,DSDV,1001,7,n13,n15,0.127,1,0,0
3,low,0.25,40,DSDV,1001,8,n15,S,0.177,1,0,0
3,low,0.25,41,AODV,1001,0,n1,n3,0.075,1,0,0
3,low,0.25,41,AODV,1001,1,n3,n5,2.888,1,1,1
3,low,0.25,41,AODV,1001,2,n5,n7,63.783,1,1,1
3,low,0.25,41,AODV,1001,3,n7,n8,0.115,1,0,0
3,low,0.25,41,AODV,1001,4,n8,n9,0.127,1,0,0
3,low,0.25,41,AODV,1001,5,n9,n11,0.127,1,0,0
3,low,0.25,41,AODV,1001,6,n11,n13,0.089,1,0,0
3,low,0.25,41,AODV,1001,7,n13,n15,0.120,1,0,0
3,low,0.25,41,AODV,1001,8,n15,S,0.127,1,0,0
3,low,0.25,41,OLSR,1001,0,n1,n3,0.075,1,0,0
3,low,0.25,41,OLSR,1001,1,n3,n5,2.888,1,1,1
3,low,0.25,41,OLSR,1001,2,n5,n7,63.783,1,1,1
3,low,0.25,41,OLSR,1001,3,n7,n8,0.115,1,0,0
3,low,0.25,41,OLSR,1001,4,n8,n9,0.127,1,0,0
3,low,0.25,41,OLSR,1001,5,n9,n11,0.127,1,0,0
3,low,0.25,41,OLSR,1001,6,n11,n13,0.089,1,0,0
3,low,0.25,41,OLSR,1001,7,n13,n15,0.120,1,0,0
3,low,0.25,41,OLSR,1001,8,n15,S,0.127,1,0,0
3,low,0.25,41,DSR,1001,0,n1,n3,0.075,1,0,0
3,low,0.25,41,DSR,1001,1,n3,n5,2.888,1,1,1
3,low,0.25,41,DSR,1001,2,n5,n7,63.783,1,1,1
3,low,0.25,41,DSR,1001,3,n7,n8,0.115,1,0,0
3,low,0.25,41,DSR,1001,4,n8,n9,0.127,1,0,0
3,low,0.25,41,DSR,1001,5,n9,n11,0.127,1,0,0
3,low,0.25,41,DSR,1001,6,n11,n13,0.089,1,0,0
3,low,0.25,41,DSR,1001,7,n13,n15,0.120,1,0,0
3,low,0.25,41,DSR,1001,8,n15,S,0.127,1,0,0
3,low,0.25,41,DSDV,1001,0,n1,n3,0.075,1,0,0
3,low,0.25,41,DSDV,1001,1,n3,n5,2.888,1,1,1
3,low,0.25,41,DSDV,1001,2,n5,n7,63.783,1,1,1
3,low,0.25,41,DSDV,1001,3,n7,n8,0.115,1,0,0
3,low,0.25,41,DSDV,1001,4,n8,n9,0.127,1,0,0
3,low,0.25,41,DSDV,1001,5,n9,n11,0.127,1,0,0
3,low,0.25,41,DSDV,1001,6,n11,n13,0.089,1,0,0
3,low,0.25,41,DSDV,1001,7,n13,n15,0.120,1,0,0
3,low,0.25,41,DSDV,1001,8,n15,S,0.127,1,0,0
3,low,0.25,42,AODV,1001,0,n1,n3,0.125,1,0,0
3,low,0.25,42,AODV,1001,1,n3,n5,2.096,1,1,1
3,low,0.25,42,AODV,1001,2,n5,n7,3.415,1,1,1
3,low,0.25,42,AODV,1001,3,n7,n8,0.158,1,0,0
3,low,0.25,42,AODV,1001,4,n8,n9,0.124,1,0,0
3,low,0.25,42,AODV,1001,5,n9,n11,0.154,1,0,0
3,low,0.25,42,AODV,1001,6,n11,n13,0.115,1,0,0
3,low,0.25,42,AODV,1001,7,n13,n15,0.121,1,0,0
3,low,0.25,42,AODV,1001,8,n15,S,0.095,1,0,0
3,low,0.25,42,OLSR,1001,0,n1,n3,0.125,1,0,0
3,low,0.25,42,OLSR,1001,1,n3,n5,2.096,1,1,1
3,low,0.25,42,OLSR,1001,2,n5,n7,3.415,1,1,1
3,low,0.25,42,OLSR,1001,3,n7,n8,0.158,1,0,0
3,low,0.25,42,OLSR,1001,4,n8,n9,0.124,1,0,0
3,low,0.25,42,OLSR,1001,5,n9,n11,0.154,1,0,0
3,low,0.25,42,OLSR,1001,6,n11,n13,0.115,1,0,0
3,low,0.25,42,OLSR,1001,7,n13,n15,0.121,1,0,0
3,low,0.25,42,OLSR,1001,8,n15,S,0.095,1,0,0
3,low,0.25,42,DSR,1001,0,n1,n3,0.125,1,0,0
3,low,0.25,42,DSR,1001,1,n3,n5,2.096,1,1,1
3,low,0.25,42,DSR,1001,2,n5,n7,3.415,1,1,1
3,low,0.25,42,DSR,1001,3,n7,n8,0.158,1,0,0
3,low,0.25,42,DSR,1001,4,n8,n9,0.124,1,0,0
3,low,0.25,42,DSR,1001,5,n9,n11,0.154,1,0,0
3,low,0.25,42,DSR,1001,6,n11,n13,0.115,1,0,0
3,low,0.25,42,DSR,1001,7,n13,n15,0.121,1,0,0
3,low,0.25,42,DSR,1001,8,n15,S,0.095,1,0,0
3,low,0.25,42,DSDV,1001,0,n1,n3,0.125,1,0,0
3,low,0.25,42,DSDV,1001,1,n3,n5,2.096,1,1,1
3,low,0.25,42,DSDV,1001,2,n5,n7,3.415,1,1,1
3,low,0.25,42,DSDV,1001,3,n7,n8,0.158,1,0,0
3,low,0.25,42,DSDV,1001,4,n8,n9,0.124,1,0,0
3,low,0.25,42,DSDV,1001,5,n9,n11,0.154,1,0,0
3,low,0.25,42,DSDV,1001,6,n11,n13,0.115,1,0,0
3,low,0.25,42,DSDV,1001,7,n13,n15,0.121,1,0,0
3,low,0.25,42,DSDV,1001,8,n15,S,0.095,1,0,0
3,low,0.25,43,AODV,1001,0,n1,n3,0.111,1,0,0
3,low,0.25,43,AODV,1001,1,n3,n5,3.223,1,1,1
3,low,0.25,43,AODV,1001,2,n5,n7,4.042,1,1,1
3,low,0.25,43,AODV,1001,3,n7,n8,0.127,1,0,0
3,low,0.25,43,AODV,1001,4,n8,n9,0.154,1,0,0
3,low,0.25,43,AODV,1001,5,n9,n11,0.124,1,0,0
3,low,0.25,43,AODV,1001,6,n11,n13,0.114,1,0,0
3,low,0.25,43,AODV,1001,7,n13,n15,0.165,1,0,0
3,low,0.25,43,AODV,1001,8,n15,S,0.173,1,0,0
3,low,0.25,43,OLSR,1001,0,n1,n3,0.111,1,0,0
3,low,0.25,43,OLSR,1001,1,n3,n5,3.223,1,1,1
3,low,0.25,43,OLSR,1001,2,n5,n7,4.042,1,1,1
3,low,0.25,43,OLSR,1001,3,n7,n8,0.127,1,0,0
3,low,0.25,43,OLSR,1001,4,n8,n9,0.154,1,0,0
3,low,0.25,43,OLSR,1001,5,n9,n11,0.124,1,0,0
3,low,0.25,43,OLSR,1001,6,n11,n13,0.114,1,0,0
3,low,0.25,43,OLSR,1001,7,n13,n15,0.165,1,0,0
3,low,0.25,43,OLSR,1001,8,n15,S,0.173,1,0,0
3,low,0.25,43,DSR,1001,0,n1,n3,0.111,1,0,0
3,low,0.25,43,DSR,1001,1,n3,n5,3.223,1,1,1
3,low,0.25,43,DSR,1001,2,n5,n7,4.042,1,1,1
3,low,0.25,43,DSR,1001,3,n7,n8,0.127,1,0,0
3,low,0.25,43,DSR,1001,4,n8,n9,0.154,1,0,0
3,low,0.25,43,DSR,1001,5,n9,n11,0.124,1,0,0
3,low,0.25,43,DSR,1001,6,n11,n13,0.114,1,0,0
3,low,0.25,43,DSR,1001,7,n13,n15,0.165,1,0,0
3,low,0.25,43,DSR,1001,8,n15,S,0.173,1,0,0
3,low,0.25,43,DSDV,1001,0,n1,n3,0.111,1,0,0
3,low,0.25,43,DSDV,1001,1,n3,n5,3.223,1,1,1
3,low,0.25,43,DSDV,1001,2,n5,n7,4.042,1,1,1
3,low,0.25,43,DSDV,1001,3,n7,n8,0.127,1,0,0
3,low,0.25,43,DSDV,1001,4,n8,n9,0.154,1,0,0
3,low,0.25,43,DSDV,1001,5,n9,n11,0.124,1,0,0
3,low,0.25,43,DSDV,1001,6,n11,n13,0.114,1,0,0
3,low,0.25,43,DSDV,1001,7,n13,n15,0.165,1,0,0
3,low,0.25,43,DSDV,1001,8,n15,S,0.173,1,0,0
3,low,0.25,44,AODV,1001,0,n1,n3,0.115,1,0,0
3,low,0.25,44,AODV,1001,1,n3,n5,64.042,1,1,1
3,low,0.25,44,AODV,1001,2,n5,n7,122.888,1,1,1
3,low,0.25,44,AODV,1001,3,n7,n8,0.112,1,0,0
3,low,0.25,44,AODV,1001,4,n8,n9,0.152,1,0,0
3,low,0.25,44,AODV,1001,5,n9,n11,0.152,1,0,0
3,low,0.25,44,AODV,1001,6,n11,n13,0.100,1,0,0
3,low,0.25,44,AODV,1001,7,n13,n15,0.092,1,0,0
3,low,0.25,44,AODV,1001,8,n15,S,0.082,1,0,0
3,low,0.25,44,OLSR,1001,0,n1,n3,0.115,1,0,0
3,low,0.25,44,OLSR,1001,1,n3,n5,64.042,1,1,1
3,low,0.25,44,OLSR,1001,2,n5,n7,122.888,1,1,1
3,low,0.25,44,OLSR,1001,3,n7,n8,0.112,1,0,0
3,low,0.25,44,OLSR,1001,4,n8,n9,0.152,1,0,0
3,low,0.25,44,OLSR,1001,5,n9,n11,0.152,1,0,0
3,low,0.25,44,OLSR,1001,6,n11,n13,0.100,1,0,0
3,low,0.25,44,OLSR,1001,7,n13,n15,0.092,1,0,0
3,low,0.25,44,OLSR,1001,8,n15,S,0.082,1,0,0
3,low,0.25,44,DSR,1001,0,n1,n3,0.115,1,0,0
3,low,0.25,44,DSR,1001,1,n3,n5,64.042,1,1,1
3,low,0.25,44,DSR,1001,2,n5,n7,122.888,1,1,1
3,low,0.25,44,DSR,1001,3,n7,n8,0.112,1,0,0
3,low,0.25,44,DSR,1001,4,n8,n9,0.152,1,0,0
3,low,0.25,44,DSR,1001,5,n9,n11,0.152,1,0,0
3,low,0.25,44,DSR,1001,6,n11,n13,0.100,1,0,0
3,low,0.25,44,DSR,1001,7,n13,n15,0.092,1,0,0
3,low,0.25,44,DSR,1001,8,n15,S,0.082,1,0,0
3,low,0.25,44,DSDV,1001,0,n1,n3,0.115,1,0,0
3,low,0.25,44,DSDV,1001,1,n3,n5,64.042,1,1,1
3,low,0.25,44,DSDV,1001,2,n5,n7,122.888,1,1,1
3,low,0.25,44,DSDV,1001,3,n7,n8,0.112,1,0,0
3,low,0.25,44,DSDV,1001,4,n8,n9,0.152,1,0,0
3,low,0.25,44,DSDV,1001,5,n9,n11,0.152,1,0,0
3,low,0.25,44,DSDV,1001,6,n11,n13,0.100,1,0,0
3,low,0.25,44,DSDV,1001,7,n13,n15,0.092,1,0,0
3,low,0.25,44,DSDV,1001,8,n15,S,0.082,1,0,0
3,low,0.5,37,AODV,1001,0,n1,n3,0.142,1,0,0
3,low,0.5,37,AODV,1001,1,n3,n5,63.610,1,1,1
3,low,0.5,37,AODV,1001,2,n5,n7,3.942,1,1,1
3,low,0.5,37,AODV,1001,3,n7,n8,0.128,1,0,0
3,low,0.5,37,AODV,1001,4,n8,n9,0.105,1,0,0
3,low,0.5,37,AODV,1001,5,n9,n11,0.105,1,0,0
3,low,0.5,37,AODV,1001,6,n11,n13,0.149,1,0,0
3,low,0.5,37,AODV,1001,7,n13,n15,0.163,1,0,0
3,low,0.5,37,AODV,1001,8,n15,S,0.065,1,0,0
3,low,0.5,37,OLSR,1001,0,n1,n3,0.142,1,0,0
3,low,0.5,37,OLSR,1001,1,n3,n5,63.610,1,1,1
3,low,0.5,37,OLSR,1001,2,n5,n7,3.942,1,1,1
3,low,0.5,37,OLSR,1001,3,n7,n8,0.128,1,0,0
3,low,0.5,37,OLSR,1001,4,n8,n9,0.105,1,0,0
3,low,0.5,37,OLSR,1001,5,n9,n11,0.105,1,0,0
3,low,0.5,37,OLSR,1001,6,n11,n13,0.149,1,0,0
3,low,0.5,37,OLSR,1001,7,n13,n15,0.163,1,0,0
3,low,0.5,37,OLSR,1001,8,n15,S,0.065,1,0,0
3,low,0.5,37,DSR,1001,0,n1,n3,0.142,1,0,0
3,low,0.5,37,DSR,1001,1,n3,n5,63.610,1,1,1
3,low,0.5,37,DSR,1001,2,n5,n7,3.942,1,1,1
3,low,0.5,37,DSR,1001,3,n7,n8,0.128,1,0,0
3,low,0.5,37,DSR,1001,4,n8,n9,0.105,1,0,0
3,low,0.5,37,DSR,1001,5,n9,n11,0.105,1,0,0
3,low,0.5,37,DSR,1001,6,n11,n13,0.149,1,0,0
3,low,0.5,37,DSR,1001,7,n13,n15,0.163,1,0,0
3,low,0.5,37,DSR,1001,8,n15,S,0.065,1,0,0
3,low,0.5,37,DSDV,1001,0,n1,n3,0.142,1,0,0
3,low,0.5,37,DSDV,1001,1,n3,n5,63.610,1,1,1
3,low,0.5,37,DSDV,1001,2,n5,n7,3.942,1,1,1
3,low,0.5,37,DSDV,1001,3,n7,n8,0.128,1,0,0
3,low,0.5,37,DSDV,1001,4,n8,n9,0.105,1,0,0
3,low,0.5,37,DSDV,1001,5,n9,n11,0.105,1,0,0
3,low,0.5,37,DSDV,1001,6,n11,n13,0.149,1,0,0
3,low,0.5,37,DSDV,1001,7,n13,n15,0.163,1,0,0
3,low,0.5,37,DSDV,1001,8,n15,S,0.065,1,0,0
3,low,0.5,38,AODV,1001,0,n1,n3,0.176,1,0,0
3,low,0.5,38,AODV,1001,1,n3,n5,3.093,1,1,1
3,low,0.5,38,AODV,1001,2,n5,n7,4.132,1,1,1
3,low,0.5,38,AODV,1001,3,n7,n8,0.122,1,0,0
3,low,0.5,38,AODV,1001,4,n8,n9,0.105,1,0,0
3,low,0.5,38,AODV,1001,5,n9,n11,0.071,1,0,0
3,low,0.5,38,AODV,1001,6,n11,n13,0.128,1,0,0
3,low,0.5,38,AODV,1001,7,n13,n15,0.123,1,0,0
3,low,0.5,38,AODV,1001,8,n15,S,0.178,1,0,0
3,low,0.5,38,OLSR,1001,0,n1,n3,0.176,1,0,0
3,low,0.5,38,OLSR,1001,1,n3,n5,3.093,1,1,1
3,low,0.5,38,OLSR,1001,2,n5,n7,4.132,1,1,1
3,low,0.5,38,OLSR,1001,3,n7,n8,0.122,1,0,0
3,low,0.5,38,OLSR,1001,4,n8,n9,0.105,1,0,0
3,low,0.5,38,OLSR,1001,5,n9,n11,0.071,1,0,0
3,low,0.5,38,OLSR,1001,6,n11,n13,0.128,1,0,0
3,low,0.5,38,OLSR,1001,7,n13,n15,0.123,1,0,0
3,low,0.5,38,OLSR,1001,8,n15,S,0.178,1,0,0
3,low,0.5,38,DSR,1001,0,n1,n3,0.176,1,0,0
3,low,0.5,38,DSR,1001,1,n3,n5,3.093,1,1,1
3,low,0.5,38,DSR,1001,2,n5,n7,4.132,1,1,1
3,low,0.5,38,DSR,1001,3,n7,n8,0.122,1,0,0
3,low,0.5,38,DSR,1001,4,n8,n9,0.105,1,0,0
3,low,0.5,38,DSR,1001,5,n9,n11,0.071,1,0,0
3,low,0.5,38,DSR,1001,6,n11,n13,0.128,1,0,0
3,low,0.5,38,DSR,1001,7,n13,n15,0.123,1,0,0
3,low,0.5,38,DSR,1001,8,n15,S,0.178,1,0,0
3,low,0.5,38,DSDV,1001,0,n1,n3,0.176,1,0,0
3,low,0.5,38,DSDV,1001,1,n3,n5,3.093,1,1,1
3,low,0.5,38,DSDV,1001,2,n5,n7,4.132,1,1,1
3,low,0.5,38,DSDV,1001,3,n7,n8,0.122,1,0,0
3,low,0.5,38,DSDV,1001,4,n8,n9,0.105,1,0,0
3,low,0.5,38,DSDV,1001,5,n9,n11,0.071,1,0,0
3,low,0.5,38,DSDV,1001,6,n11,n13,0.128,1,0,0
3,low,0.5,38,DSDV,1001,7,n13,n15,0.123,1,0,0
3,low,0.5,38,DSDV,1001,8,n15,S,0.178,1,0,0
3,low,0.5,39,AODV,1001,0,n1,n3,0.062,1,0,0
3,low,0.5,39,AODV,1001,1,n3,n5,2.242,1,1,1
3,low,0.5,39,AODV,1001,2,n5,n7,4.303,1,1,1
3,low,0.5,39,AODV,1001,3,n7,n8,0.053,1,0,0
3,low,0.5,39,AODV,1001,4,n8,n9,0.071,1,0,0
3,low,0.5,39,AODV,1001,5,n9,n11,0.105,1,0,0
3,low,0.5,39,AODV,1001,6,n11,n13,0.108,1,0,0
3,low,0.5,39,AODV,1001,7,n13,n15,0.074,1,0,0
3,low,0.5,39,AODV,1001,8,n15,S,0.101,1,0,0
3,low,0.5,39,OLSR,1001,0,n1,n3,0.062,1,0,0
3,low,0.5,39,OLSR,1001,1,n3,n5,2.242,1,1,1
3,low,0.5,39,OLSR,1001,2,n5,n7,4.303,1,1,1
